Channel              :,CH1,CH2
Frequency            :,2.513KHz,2.517KHz
Period               :,0.398ms,0.397ms
PK-PK                :,10.40V,4.200V
Average              :,-81.00mV,-57.03mV
Vertical pos         :,160.000000mV,0.000000mV
Probe attenuation    :,1X,1X
Voltage per ADC value:,1.250000mV,0.625000mV
Time interval        :,4.00000uS,4.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
403,4720.000000,1240.000000
404,4640.000000,1120.000000
405,4640.000000,1000.000000
406,4640.000000,920.000000
407,4640.000000,800.000000
408,4560.000000,640.000000
409,4560.000000,520.000000
410,4560.000000,400.000000
411,4480.000000,280.000000
412,4400.000000,160.000000
413,4240.000000,0.000000
414,4080.000000,-120.000000
415,4000.000000,-240.000000
416,3760.000000,-400.000000
417,3600.000000,-520.000000
418,3440.000000,-640.000000
419,3200.000000,-760.000000
420,2960.000000,-880.000000
421,2720.000000,-1000.000000
422,2480.000000,-1120.000000
423,2160.000000,-1240.000000
424,1920.000000,-1320.000000
425,1600.000000,-1440.000000
426,1360.000000,-1520.000000
427,1040.000000,-1600.000000
428,720.000000,-1680.000000
429,400.000000,-1760.000000
430,80.000000,-1840.000000
431,-160.000000,-1880.000000
432,-480.000000,-1960.000000
433,-800.000000,-2000.000000
434,-1120.000000,-2040.000000
435,-1360.000000,-2040.000000
436,-1680.000000,-2080.000000
437,-1920.000000,-2080.000000
438,-2240.000000,-2080.000000
439,-2480.000000,-2080.000000
440,-2720.000000,-2080.000000
441,-2960.000000,-2040.000000
442,-3200.000000,-2040.000000
443,-3440.000000,-2000.000000
444,-3600.000000,-1920.000000
445,-3760.000000,-1880.000000
446,-4000.000000,-1840.000000
447,-4080.000000,-1760.000000
448,-4240.000000,-1680.000000
449,-4320.000000,-1600.000000
450,-4480.000000,-1520.000000
451,-4560.000000,-1400.000000
452,-4720.000000,-1320.000000
453,-4800.000000,-1200.000000
454,-4880.000000,-1120.000000
455,-4960.000000,-1000.000000
456,-5040.000000,-880.000000
457,-5040.000000,-760.000000
458,-5120.000000,-640.000000
459,-5120.000000,-520.000000
460,-5120.000000,-400.000000
461,-5040.000000,-280.000000
462,-4960.000000,-160.000000
463,-4880.000000,-80.000000
464,-4800.000000,40.000000
465,-4640.000000,200.000000
466,-4480.000000,280.000000
467,-4240.000000,400.000000
468,-4000.000000,520.000000
469,-3760.000000,640.000000
470,-3440.000000,760.000000
471,-3120.000000,840.000000
472,-2880.000000,960.000000
473,-2560.000000,1080.000000
474,-2240.000000,1160.000000
475,-1920.000000,1240.000000
476,-1600.000000,1360.000000
477,-1360.000000,1440.000000
478,-960.000000,1520.000000
479,-640.000000,1600.000000
480,-320.000000,1680.000000
481,0.000000,1720.000000
482,320.000000,1760.000000
483,640.000000,1800.000000
484,960.000000,1880.000000
485,1280.000000,1920.000000
486,1600.000000,1920.000000
487,1920.000000,1920.000000
488,2240.000000,1960.000000
489,2480.000000,1960.000000
490,2800.000000,1920.000000
491,3040.000000,1920.000000
492,3280.000000,1920.000000
493,3520.000000,1880.000000
494,3760.000000,1840.000000
495,3920.000000,1800.000000
496,4160.000000,1760.000000
497,4320.000000,1680.000000
498,4480.000000,1600.000000
499,4640.000000,1560.000000
500,4720.000000,1480.000000
501,4720.000000,1400.000000
502,4720.000000,1280.000000
503,4720.000000,1200.000000
504,4640.000000,1080.000000
505,4640.000000,960.000000
506,4640.000000,840.000000
507,4640.000000,720.000000
508,4560.000000,600.000000
509,4560.000000,480.000000
510,4480.000000,320.000000
511,4400.000000,240.000000
512,4320.000000,80.000000
513,4160.000000,-80.000000
514,4000.000000,-200.000000
515,3920.000000,-320.000000
516,3680.000000,-400.000000
517,3520.000000,-600.000000
518,3280.000000,-720.000000
519,3040.000000,-840.000000
520,2800.000000,-960.000000
521,2560.000000,-1080.000000
522,2320.000000,-1200.000000
523,2080.000000,-1280.000000
524,1760.000000,-1400.000000
525,1440.000000,-1480.000000
526,1120.000000,-1600.000000
527,880.000000,-1680.000000
528,560.000000,-1760.000000
529,240.000000,-1840.000000
530,-80.000000,-1880.000000
531,-320.000000,-1960.000000
532,-640.000000,-2000.000000
533,-960.000000,-2040.000000
534,-1280.000000,-2080.000000
535,-1520.000000,-2080.000000
536,-1840.000000,-2080.000000
537,-2160.000000,-2120.000000
538,-2400.000000,-2080.000000
539,-2640.000000,-2080.000000
540,-2880.000000,-2080.000000
541,-3120.000000,-2040.000000
542,-3360.000000,-2000.000000
543,-3520.000000,-1960.000000
544,-3680.000000,-1920.000000
545,-3920.000000,-1840.000000
546,-4080.000000,-1800.000000
547,-4160.000000,-1720.000000
548,-4320.000000,-1640.000000
549,-4480.000000,-1560.000000
550,-4560.000000,-1440.000000
551,-4720.000000,-1360.000000
552,-4800.000000,-1280.000000
553,-4880.000000,-1160.000000
554,-4960.000000,-1040.000000
555,-5040.000000,-920.000000
556,-5120.000000,-840.000000
557,-5120.000000,-720.000000
558,-5200.000000,-600.000000
559,-5200.000000,-480.000000
560,-5200.000000,-360.000000
561,-5120.000000,-240.000000
562,-5120.000000,-120.000000
563,-4960.000000,0.000000
564,-4880.000000,120.000000
565,-4720.000000,240.000000
566,-4560.000000,360.000000
567,-4320.000000,440.000000
568,-4080.000000,560.000000
569,-3760.000000,680.000000
570,-3520.000000,800.000000
571,-3200.000000,880.000000
572,-2880.000000,1000.000000
573,-2560.000000,1080.000000
574,-2320.000000,1200.000000
