Channel              :,CH1,CH2
Frequency            :,2.533KHz,2.530KHz
Period               :,0.395ms,0.395ms
PK-PK                :,10.16V,4.240V
Average              :,-83.89mV,-56.00mV
Vertical pos         :,160.000000mV,0.000000mV
Probe attenuation    :,1X,1X
Voltage per ADC value:,1.250000mV,0.625000mV
Time interval        :,4.00000uS,4.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
356,2320.000000,-1160.000000
357,2000.000000,-1280.000000
358,1760.000000,-1400.000000
359,1440.000000,-1480.000000
360,1200.000000,-1560.000000
361,880.000000,-1640.000000
362,560.000000,-1720.000000
363,320.000000,-1800.000000
364,0.000000,-1840.000000
365,-320.000000,-1880.000000
366,-640.000000,-1960.000000
367,-880.000000,-2000.000000
368,-1200.000000,-2000.000000
369,-1440.000000,-2040.000000
370,-1760.000000,-2040.000000
371,-2000.000000,-2080.000000
372,-2240.000000,-2040.000000
373,-2560.000000,-2040.000000
374,-2720.000000,-2040.000000
375,-2960.000000,-2000.000000
376,-3200.000000,-1960.000000
377,-3440.000000,-1920.000000
378,-3600.000000,-1880.000000
379,-3760.000000,-1800.000000
380,-3920.000000,-1720.000000
381,-4080.000000,-1680.000000
382,-4160.000000,-1600.000000
383,-4240.000000,-1480.000000
384,-4320.000000,-1360.000000
385,-4400.000000,-1280.000000
386,-4480.000000,-1200.000000
387,-4480.000000,-1080.000000
388,-4560.000000,-1000.000000
389,-4560.000000,-880.000000
390,-4560.000000,-760.000000
391,-4560.000000,-640.000000
392,-4480.000000,-520.000000
393,-4400.000000,-400.000000
394,-4320.000000,-280.000000
395,-4160.000000,-120.000000
396,-4000.000000,0.000000
397,-3840.000000,120.000000
398,-3680.000000,240.000000
399,-3440.000000,360.000000
400,-3200.000000,480.000000
401,-2960.000000,600.000000
402,-2720.000000,720.000000
403,-2480.000000,840.000000
404,-2240.000000,960.000000
405,-1920.000000,1080.000000
406,-1680.000000,1200.000000
407,-1360.000000,1280.000000
408,-1040.000000,1360.000000
409,-720.000000,1480.000000
410,-400.000000,1560.000000
411,-80.000000,1640.000000
412,240.000000,1720.000000
413,560.000000,1760.000000
414,880.000000,1840.000000
415,1200.000000,1880.000000
416,1520.000000,1880.000000
417,1760.000000,1920.000000
418,2080.000000,1960.000000
419,2400.000000,1960.000000
420,2720.000000,2000.000000
421,2960.000000,2000.000000
422,3200.000000,2000.000000
423,3520.000000,2000.000000
424,3760.000000,1960.000000
425,4000.000000,1920.000000
426,4240.000000,1880.000000
427,4400.000000,1840.000000
428,4560.000000,1800.000000
429,4640.000000,1720.000000
430,4720.000000,1600.000000
431,4720.000000,1560.000000
432,4720.000000,1480.000000
433,4640.000000,1360.000000
434,4640.000000,1240.000000
435,4640.000000,1120.000000
436,4640.000000,1000.000000
437,4640.000000,880.000000
438,4560.000000,760.000000
439,4560.000000,640.000000
440,4560.000000,480.000000
441,4480.000000,360.000000
442,4400.000000,200.000000
443,4320.000000,80.000000
444,4240.000000,-40.000000
445,4080.000000,-200.000000
446,3920.000000,-320.000000
447,3760.000000,-480.000000
448,3520.000000,-600.000000
449,3280.000000,-720.000000
450,3120.000000,-840.000000
451,2880.000000,-1000.000000
452,2560.000000,-1080.000000
453,2320.000000,-1200.000000
454,2080.000000,-1320.000000
455,1760.000000,-1440.000000
456,1440.000000,-1560.000000
457,1120.000000,-1640.000000
458,880.000000,-1720.000000
459,560.000000,-1760.000000
460,240.000000,-1920.000000
461,-80.000000,-1920.000000
462,-400.000000,-2000.000000
463,-720.000000,-2040.000000
464,-1040.000000,-2080.000000
465,-1280.000000,-2080.000000
466,-1600.000000,-2120.000000
467,-1920.000000,-2160.000000
468,-2160.000000,-2160.000000
469,-2480.000000,-2160.000000
470,-2720.000000,-2160.000000
471,-2960.000000,-2120.000000
472,-3200.000000,-2120.000000
473,-3440.000000,-2080.000000
474,-3680.000000,-2000.000000
475,-3840.000000,-1960.000000
476,-4000.000000,-1880.000000
477,-4160.000000,-1840.000000
478,-4320.000000,-1760.000000
479,-4480.000000,-1680.000000
480,-4560.000000,-1560.000000
481,-4720.000000,-1480.000000
482,-4880.000000,-1400.000000
483,-4960.000000,-1280.000000
484,-5040.000000,-1160.000000
485,-5120.000000,-1080.000000
486,-5200.000000,-960.000000
487,-5280.000000,-840.000000
488,-5360.000000,-720.000000
489,-5360.000000,-600.000000
490,-5440.000000,-480.000000
491,-5440.000000,-360.000000
492,-5440.000000,-240.000000
493,-5360.000000,-120.000000
494,-5280.000000,0.000000
495,-5200.000000,120.000000
496,-5040.000000,240.000000
497,-4880.000000,320.000000
498,-4720.000000,440.000000
499,-4480.000000,560.000000
500,-4240.000000,680.000000
501,-3920.000000,760.000000
502,-3600.000000,880.000000
503,-3280.000000,1000.000000
504,-2960.000000,1080.000000
505,-2640.000000,1160.000000
506,-2320.000000,1280.000000
507,-2000.000000,1360.000000
508,-1680.000000,1440.000000
509,-1280.000000,1520.000000
510,-960.000000,1600.000000
511,-640.000000,1640.000000
512,-320.000000,1720.000000
513,0.000000,1760.000000
514,320.000000,1800.000000
515,720.000000,1840.000000
516,1040.000000,1880.000000
517,1360.000000,1920.000000
518,1680.000000,1920.000000
519,2000.000000,1960.000000
520,2240.000000,1920.000000
521,2560.000000,1920.000000
522,2800.000000,1920.000000
523,3040.000000,1920.000000
